"project_name"	"publication_year"	"publication_doi"	"site_name"	"latitude"	"longitude"	"geo_loc_name"	"sample_name"	"sample_host"	"sample_age"	"sample_age_doi"	"community_type"	"material"	"collection_date"	"archive"	"archive_project"	"archive_accession"
"285"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP48"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428964"
"286"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP02,TP10,TP15,TP26"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428958"
"287"	"Campana2014"	2014	"10.1186/1756-0500-7-111"	"Teposcolula Yucundaa"	17.49	-97.46	"Mexico"	"TP32,TP42,TP45,TP48"	"Homo sapiens"	400	"10.7183/1045-6635.23.4.467"	"skeletal tissue"	"bone"	2006	"SRA"	"PRJNA205039"	"SRS428972"
"288"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.67	-91.53	"USA"	"BG-102"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3867520"
"289"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	25.14	-80.92	"USA"	"BG-13"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882361"
"290"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	40.86	-73.87	"USA"	"BG-5"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882362"
"291"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	25.14	-80.92	"USA"	"BG-56"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882363"
"292"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.2	-86.39	"USA"	"BG-62"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882364"
"293"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	25.54	-80.33	"USA"	"BG-68"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882365"
"294"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	39.09	-94.58	"USA"	"BG-73"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882366"
"295"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	44.27	-68.57	"USA"	"HU-10"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882367"
"296"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.55	-71.29	"USA"	"HU-105"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882368"
"297"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	46.19	-74.63	"USA"	"HU-146"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882369"
"298"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	25.14	-80.92	"USA"	"HU-157"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882370"
"299"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	25.78	-80.21	"USA"	"HU-158"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882371"
"300"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	45.45	-75.7	"USA"	"HU-178"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882372"
"301"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	28.04	-82.3	"USA"	"HU-180"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882373"
"302"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	38.99	-95.22	"USA"	"HU-185"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882374"
"303"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	30.41	-88.88	"USA"	"HU-196"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882375"
"304"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.67	-91.53	"USA"	"HU-203"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882376"
"305"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	44.37	-71.61	"USA"	"HU-40"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882377"
"306"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	42.24	-70.8	"USA"	"HU-79"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882378"
"307"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	42.27	-71.8	"USA"	"HU-99"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882379"
"308"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	39.98	-75.16	"USA"	"MB-104"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882380"
"309"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.43	-91.04	"USA"	"MB-65"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882381"
"310"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	44.29	-69.37	"USA"	"MB-77"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882382"
"311"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	28.05	-82.3	"USA"	"MB-86"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882383"
"312"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	41.58	-72.65	"USA"	"MB-87"	"Ambrosia artemisiifolia"	200	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882384"
"313"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.22	5.97	"Netherlands"	"NAT-002"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882385"
"314"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.22	5.97	"Netherlands"	"NAT-003"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882386"
"315"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.22	5.97	"Netherlands"	"NAT-005"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882387"
"316"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.25	6.2	"Netherlands"	"NAT-011"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882388"
"317"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.25	6.2	"Netherlands"	"NAT-012"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882389"
"318"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.25	6.2	"Netherlands"	"NAT-013"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882390"
"319"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.25	6.2	"Netherlands"	"NAT-017"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882391"
"320"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.22	5.97	"Netherlands"	"NAT-023"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882392"
"321"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	52.22	5.97	"Netherlands"	"NAT-026"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882393"
"322"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Unknown"	51.98	6.82	"Netherlands"	"NAT-112"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.13253"	"plant tissue"	"leaf"	NA	"ENA"	"PRJEB34825"	"ERS3882394"
"323"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Upper Providence, Delaware County, Pennsylvania"	40.1	-75.4	"USA"	"PH-15"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631715"
"324"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Swarthmore, Delaware County, Pennsylvania"	39.9	-75.3	"USA"	"PH-16"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631716"
"325"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Lansdowne, Delaware County, Pennsylvania"	39.9	-75.2	"USA"	"PH-18"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631717"
"326"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"West Philadelphia, Philadelphia"	39.9	-75.2	"USA"	"PH-26"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631719"
"327"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Easton, Philadelphia"	40	-75.1	"USA"	"PH-6"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631714"
"328"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Iowa City, Iowa"	41.6	-91.5	"USA"	"USNH-12"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631724"
"329"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Ames, Iowa"	42	-93.6	"USA"	"USNH-23"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631727"
"330"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Des Moines, Iowa"	41.5	-93.6	"USA"	"USNH-34"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631728"
"331"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Ames, Iowa"	42	-93.6	"USA"	"USNH-37"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631729"
"332"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Ames, Iowa"	42	-93.6	"USA"	"USNH-38"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJNA339123"	"SRS1631730"
"333"	"Bieker2020"	2020	"10.1111/1755-0998.13174"	"Ames, Iowa"	42	-93.6	"USA"	"USNH-39"	"Ambrosia artemisiifolia"	100	"10.1111/1755-0998.12610"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB34825"	"ERS3882395"
"334"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Connecticut (in Ohio State University)"	41	-72	"USA"	"JK2509"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159299"
"335"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	39.688	-82.993	"USA"	"JK2510"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159300"
"336"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	41.721	-81.243	"USA"	"JK2511"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159301"
"337"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	39.956	-81.953	"USA"	"JK2512"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159302"
"338"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	41.102	-81.56	"USA"	"JK2513"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159303"
"339"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	39.956	-81.953	"USA"	"JK2514"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159304"
"340"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	41.137	-81.863	"USA"	"JK2515"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159305"
"341"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	39.5	-82.472	"USA"	"JK2516"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159306"
"342"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	40	-82	"USA"	"JK2517"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159307"
"343"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Ohio State University)"	41.867	-80.789	"USA"	"JK2518"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159308"
"344"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in University of Connecticut Herbarium)"	40	-82	"USA"	"JK2520"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159309"
"345"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in University of Connecticut Herbarium)"	40	-82	"USA"	"JK2521"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159310"
"346"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in University of Connecticut Herbarium)"	40	-82	"USA"	"JK2523"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159311"
"347"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New Jersey (in University of Connecticut Herbarium)"	39.856	-74.686	"USA"	"JK2524"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159312"
"348"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Connecticut (in University of Connecticut Herbarium)"	41.224	-73.06	"USA"	"JK2525"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159313"
"349"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Connecticut (in University of Connecticut Herbarium)"	41.666	-73.508	"USA"	"JK2526"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159314"
"350"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Connecticut (in University of Connecticut Herbarium)"	41.509	-72.543	"USA"	"JK2527"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159315"
"351"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Ohio (in Chicago Field Museum)"	41.48	-86.82	"USA"	"JK2529"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159316"
"352"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Indiana (in Chicago Field Museum)"	41.482	-86.822	"USA"	"JK2530"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159317"
"353"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New Jersey (in Chicago Field Museum)"	39.856	-74.686	"USA"	"JK2531"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159318"
"354"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Utah (In New York Botanical Garden)"	40.643	-111.951	"USA"	"JK346"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159319"
"355"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New York (In New York Botanical Garden)"	41.15	-73.766	"USA"	"JK351"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159320"
"356"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Tennessee (In New York Botanical Garden)"	35.99	-83.94	"USA"	"JK355"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159321"
"357"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Georgia (in New York Botanical Garden)"	32	-83	"USA"	"JK356"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159322"
"358"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"District of Columbia (in New York Botanical Garden)"	38.906	-77.036	"USA"	"JK362"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159323"
"359"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New York (In New York Botanical Garden)"	43.192	-77.01	"USA"	"JK366"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159324"
"360"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New Jersey (in New York Botanical Garden)"	40.924	-74.075	"USA"	"JK367"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159325"
"361"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New Jersey (in New York Botanical Garden)"	41.122	-74.356	"USA"	"JK372"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159326"
"362"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"New York (In New York Botanical Garden)"	39.97	-83.01	"USA"	"JK376"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159327"
"363"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"District of Columbia (in New York Botanical Garden)"	38.906	-77.037	"USA"	"JK389"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159328"
"364"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"North Carolina (in New York Botanical Garden)"	35	-79	"USA"	"JK393"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159329"
"365"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"District of Columbia (in New York Botanical Garden)"	38.906	-77.037	"USA"	"JK395"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159330"
"366"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Delaware (in New York Botanical Garden)"	38.715	-75.631	"USA"	"JK399"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159331"
"367"	"Bieker2020"	2018	"10.1371/journal.pgen.1007155"	"Utah (In New York Botanical Garden)"	40.643	-111.967	"USA"	"JK401"	"Arabidopsis thaliana"	100	"10.1371/journal.pgen.1007155"	"plant tissue"	"leaf"	NA	"SRA"	"PRJEB24619"	"ERS2159332"
"368"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1433"	"Homo sapiens"	2600	"10.1186/s12915-020-00839-8"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635916"
"369"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1502"	"Homo sapiens"	1700	"10.1186/s12915-020-00839-8"	"skeletal tissue"	"bone"	NA	"ENA"	"PRJEB33848"	"ERS3636029"
"370"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1504"	"Homo sapiens"	1600	"10.1038/ncomms15694"	"skeletal tissue"	"bone"	NA	"ENA"	"PRJEB33848"	"ERS3636033"
"371"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1504"	"Homo sapiens"	1600	"10.1038/ncomms15694"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB33848"	"ERS3636043"
"372"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1505"	"Homo sapiens"	1600	"10.1186/s12915-020-00839-8"	"skeletal tissue"	"bone"	NA	"ENA"	"PRJEB33848"	"ERS3636031"
"373"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1506"	"Homo sapiens"	1600	"10.1186/s12915-020-00839-8"	"skeletal tissue"	"bone"	NA	"ENA"	"PRJEB33848"	"ERS3636034"
"374"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1511"	"Homo sapiens"	1800	"10.1186/s12915-020-00839-8"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB33848"	"ERS3636044"
"375"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1513"	"Homo sapiens"	2300	"10.1038/ncomms15694"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635932"
"376"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1515"	"Homo sapiens"	3100	"10.1038/ncomms15694"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635931"
"377"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1518"	"Homo sapiens"	2900	"10.1038/ncomms15694"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635959"
"378"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1519"	"Homo sapiens"	4000	"10.1186/s12915-020-00839-8"	"oral"	"dental calculus"	NA	"ENA"	"PRJEB33848"	"ERS3636092,ERS3636091,ERS3635912,ERS3636090"
"379"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1521"	"Homo sapiens"	2700	"10.1038/ncomms15694"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635934"
"380"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1526"	"Homo sapiens"	2700	"10.1038/ncomms15694"	"oral"	"tooth"	NA	"ENA"	"PRJEB33848"	"ERS3635939"
