,index,project_name,publication_year,publication_doi,site_name,latitude,longitude,geo_loc_name,sample_name,sample_host,sample_age,sample_age_doi,community_type,material,collection_date,archive,archive_project,archive_accession,SRR_accession
306,275,McDonough2018,2018,10.1093/jmammal/gyy080,"Kenya: Nâ€™Guasso Njiro River, SÂ ",1.0,37.0,Kenya,"Gerbilliscus boehmi, USNM 162251 Skin",Gerbilliscus boehmi,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3151295,SRR6974016
307,275,McDonough2018,2018,10.1093/jmammal/gyy080,"Kenya: Nâ€™Guasso Njiro River, SÂ ",1.0,37.0,Kenya,"Gerbilliscus boehmi, USNM 162251 Skin",Gerbilliscus boehmi,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3151295,SRR6974017
308,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933819
309,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933820
310,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933821
311,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933822
312,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933819
313,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933820
314,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933821
315,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933822
316,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933819
317,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933820
318,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933821
319,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933822
320,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933819
321,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933820
322,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933821
323,276,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Bone,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,skeletal tissue,bone,,SRA,PRJNA438985,SRS3118689,SRR6933822
324,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933819
325,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933820
326,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933821
327,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933822
328,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933819
329,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933820
330,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933821
331,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933822
332,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933819
333,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933820
334,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933821
335,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933822
336,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933819
337,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933820
338,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933821
339,277,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Claw,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,keratinous claw,,SRA,PRJNA438985,SRS3118689,SRR6933822
340,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933819
341,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933820
342,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933821
343,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933822
344,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933819
345,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933820
346,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933821
347,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933822
348,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933819
349,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933820
350,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933821
351,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933822
352,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933819
353,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933820
354,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933821
355,278,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Osteocrust,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,muscle tissue,,SRA,PRJNA438985,SRS3118689,SRR6933822
356,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933819
357,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933820
358,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933821
359,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933822
360,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933819
361,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933820
362,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933821
363,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933822
364,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933819
365,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933820
366,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933821
367,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933822
368,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933819
369,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933820
370,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933821
371,279,McDonough2018,2018,10.1093/jmammal/gyy080,"Indonesia: Celebes Island, GimpoeÂ ",-2.06,120.37,Indonesia,Strigocuscus celebensis USNM 219469 Skin,Strigocuscus celebensis,100,10.1093/jmammal/gyy080,soft tissue,skin,,SRA,PRJNA438985,SRS3118689,SRR6933822
372,280,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP4,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428959,SRR866660
373,281,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP10,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428961,SRR866662
374,282,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP18,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428962,SRR866663
375,283,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP37,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428963,SRR866664
376,284,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP9,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428960,SRR866665
377,285,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,TP48,Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428964,SRR866666
378,286,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP02,TP10,TP15,TP26",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428958,SRR867031
379,286,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP02,TP10,TP15,TP26",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428958,SRR867032
380,286,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP02,TP10,TP15,TP26",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428958,SRR867033
381,286,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP02,TP10,TP15,TP26",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428958,SRR867034
382,286,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP02,TP10,TP15,TP26",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428958,SRR867035
383,287,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP32,TP42,TP45,TP48",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428972,SRR867036
384,287,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP32,TP42,TP45,TP48",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428972,SRR867037
385,287,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP32,TP42,TP45,TP48",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428972,SRR867038
386,287,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP32,TP42,TP45,TP48",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428972,SRR867039
387,287,Campana2014,2014,10.1186/1756-0500-7-111,Teposcolula Yucundaa,17.49,-97.46,Mexico,"TP32,TP42,TP45,TP48",Homo sapiens,400,10.7183/1045-6635.23.4.467,skeletal tissue,bone,2006.0,SRA,PRJNA205039,SRS428972,SRR867040
388,323,Bieker2020,2020,10.1111/1755-0998.13174,"Upper Providence, Delaware County, Pennsylvania",40.1,-75.4,USA,PH-15,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631715,SRR4047198
389,323,Bieker2020,2020,10.1111/1755-0998.13174,"Upper Providence, Delaware County, Pennsylvania",40.1,-75.4,USA,PH-15,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631715,SRR4047199
390,324,Bieker2020,2020,10.1111/1755-0998.13174,"Swarthmore, Delaware County, Pennsylvania",39.9,-75.3,USA,PH-16,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631716,SRR4047200
391,324,Bieker2020,2020,10.1111/1755-0998.13174,"Swarthmore, Delaware County, Pennsylvania",39.9,-75.3,USA,PH-16,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631716,SRR4047201
392,325,Bieker2020,2020,10.1111/1755-0998.13174,"Lansdowne, Delaware County, Pennsylvania",39.9,-75.2,USA,PH-18,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631717,SRR4047202
393,325,Bieker2020,2020,10.1111/1755-0998.13174,"Lansdowne, Delaware County, Pennsylvania",39.9,-75.2,USA,PH-18,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631717,SRR4047203
394,326,Bieker2020,2020,10.1111/1755-0998.13174,"West Philadelphia, Philadelphia",39.9,-75.2,USA,PH-26,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631719,SRR4047205
395,326,Bieker2020,2020,10.1111/1755-0998.13174,"West Philadelphia, Philadelphia",39.9,-75.2,USA,PH-26,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631719,SRR4047206
396,326,Bieker2020,2020,10.1111/1755-0998.13174,"West Philadelphia, Philadelphia",39.9,-75.2,USA,PH-26,Ambrosia artemisiifolia,100,10.1111/1755-0998.12610,plant tissue,leaf,,SRA,PRJNA339123,SRS1631719,SRR4047207
