"project_name"	"publication_year"	"publication_doi"	"site_name"	"latitude"	"longitude"	"geo_loc_name"	"sample_name"	"sample_host"	"sample_age"	"sample_age_doi"	"singlegenome_domain"	"singlegenome_species"	"material"	"genome_type"	"collection_date"	"archive"	"data_type"	"archive_project"	"archive_accession"
"243"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Ireland (in Kew Royal Botanical Gardens herbarium)"	53	-8	"Ireland"	"KM177514"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241530"
"244"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"England (in Kew Royal Botanical Gardens herbarium)"	53	-1	"United Kingdom"	"KM177548"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241531"
"245"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Germany (in Botanische Staatssammlung MÃ¼nchen herbarium)"	51	10	"Germany"	"M-0182898"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241532"
"246"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"England (in Kew Royal Botanical Gardens herbarium)"	53	-1	"United Kingdom"	"KM177509"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241533"
"247"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Germany (in Botanische Staatssammlung MÃ¼nchen herbarium)"	51	10	"Germany"	"M-0182900"	"Solanum lycopersicum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241534"
"248"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Germany (in Kew Royal Botanical Gardens herbarium)"	51	10	"Germany"	"M-0182907"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241535"
"249"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Wales (in Kew Royal Botanical Gardens herbarium)"	52.3	-3.5	"United Kingdom"	"KM177517"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241536"
"250"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"USA (in Botanische Staatssammlung MÃ¼nchen herbarium)"	40	-101	"USA"	"M-0182897"	"Solanum lycopersicum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241537"
"251"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Germany (in Botanische Staatssammlung MÃ¼nchen herbarium)"	51	10	"Germany"	"M-0182906"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241538"
"252"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Germany (in Botanische Staatssammlung MÃ¼nchen herbarium)"	51	10	"Germany"	"M-0182896"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241539"
"253"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Austria (in Botanische Staatssammlung MÃ¼nchen herbarium)"	47.5	14	"Austria"	"M-0182904"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241540"
"254"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"Canada (in Botanische Staatssammlung MÃ¼nchen herbarium)"	58	-109	"Canada"	"M-0182903"	"Solanum tuberosum"	100	"10.7554/eLife.00731.002"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241541"
"255"	"Yoshida2013"	2013	"10.7554/eLife.00731.002"	"England (in Kew Royal Botanical Gardens herbarium)"	53	-1	"United Kingdom"	"KM177512"	"Solanum tuberosum"	100	"10.7554/eLife.00731.003"	"eukaryota"	"Phytophthora infestans"	"leaf"	"chromosome"	NA	"ENA"	"raw"	"PRJEB1877"	"ERS241542"
"256"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"NabberÃ¶r, BÃ¶da"	57.244	17.059	"Sweden"	"VK382"	"Homo sapiens"	1300	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540432"
"257"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"LÃ¸dingen,, Nordland"	68.411	15.988	"Norway"	"VK388"	"Homo sapiens"	1300	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540433"
"258"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Gnezdovo"	54.784	31.865	"Russia"	"VK470"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540435"
"259"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"BÃ¥rse â€˜Tyvestensagernâ€™"	55.125	11.951	"Denmark"	"VK281"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540431"
"260"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"St. Johnâ€™s College, Oxford"	51.756	-1.259	"United Kingdom"	"VK168"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"bone"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540429"
"261"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"SÃ¶rby-StÃ¶rlinge"	56.81	16.735	"Sweden"	"VK533"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540437"
"262"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"BodÃ¸"	67.279	14.404	"Norway"	"VK515"	"Homo sapiens"	1200	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540436"
"263"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Gnezdovo"	54.784	31.865	"Russia"	"VK255"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540430"
"264"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Varzino"	68.37	38.38	"Russia"	"FIN1"	"Homo sapiens"	100	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540426"
"265"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Khalas-Pugor, Salekhard"	66.546	66.605	"Russia"	"KHA1"	"Homo sapiens"	100	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"bone"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540425"
"266"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Forgalla skepp, BÃ¶da"	57.244	17.059	"Sweden"	"VK443"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540434"
"267"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Ljungbacka, Lockarp"	55.532	13.032	"Sweden"	"VK108"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540427"
"268"	"Muhlemann2020"	2020	"10.1126/science.aaw8977"	"Galgedil, Funen"	55.524	10.386	"Denmark"	"VK138"	"Homo sapiens"	1000	"10.1126/science.aaw8977"	"virus"	"Variola virus"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJEB38129"	"ERS4540428"
"269"	"Mendum2014"	2014	"10.1186/1471-2164-15-270"	"St. Mary Magdalene leprosarium, Winchester"	51.059	-1.308	"United Kingdom"	"Sk14"	"Homo sapiens"	1000	"10.1186/1471-2164-15-270"	"bacteria"	"Mycobacterium leprae"	"bone"	"chromosome"	NA	"ENA"	"raw"	"PRJNA200950"	"SRS418847"
"270"	"Mendum2014"	2014	"10.1186/1471-2164-15-270"	"St. Mary Magdalene leprosarium, Winchester"	51.059	-1.308	"United Kingdom"	"Sk27"	"Homo sapiens"	900	"10.1186/1471-2164-15-270"	"bacteria"	"Mycobacterium leprae"	"bone"	"chromosome"	NA	"TreeBASE"	"consensus"	"15537"	"S15537"
"271"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1630"	"Homo sapiens"	2200	"10.1038/ncomms15694"	"bacteria"	"Mycobacterium leprae"	"bone"	"chromosome"	NA	"ENA"	"raw"	"PRJEB33848"	"ERS3635976,ERS3636087,ERS3636088,ERS3636089"
"272"	"Neukamm2020"	2020	"10.1186/s12915-020-00839-8"	"Abusir el-Meleq"	29.24	31.1	"Egypt"	"Abusir1543"	"Homo sapiens"	1900	"10.1371/journal.pone.0060307"	"virus"	"Hepatitis B virus"	"tissue"	"chromosome"	NA	"ENA"	"raw"	"PRJEB33848"	"ERS3636018,ERS3636097,ERS3636099,ERS3636100,ERS3636098,ERS3636101,ERS3636093,ERS3636094,ERS3636095,ERS3636096,ERS3636025"
"273"	"Eerkens2018"	2018	"10.1016/j.ijpp.2018.05.001"	"CA-SCL-919, Santa Clara County"	37.3	-121.8	"USA"	"16"	"Homo sapiens"	400	"10.1016/j.ijpp.2018.05.001"	"bacteria"	"Neisseria meningitidis"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA377320"	"SRS2006287"
"274"	"Susat2020"	2020	"10.1038/s41598-020-71530-9"	"Mass grave 1, St. Gertrude's Cemetery, Riga"	56.954	24.119	"Latvia"	"G488"	"Homo sapiens"	400	"10.1038/s41598-020-71530-9"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB36413"	"ERS4266556"
"275"	"Susat2020"	2020	"10.1038/s41598-020-71530-10"	"Burial pit, St. Gertrude's Cemetery, Riga"	56.954	24.119	"Latvia"	"G701"	"Homo sapiens"	400	"10.1038/s41598-020-71530-9"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB36413"	"ERS4266549"
"276"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18023_Japan_Edo_4"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212663"
"277"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18021_Japan_Edo_2"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212661"
"278"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18020_Japan_Edo_1"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212660"
"279"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Miyano"	39.12	141.81	"Japan"	"A18018_Japan_Jomon_4"	"Homo sapiens"	2700	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212658"
"280"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Ikawazu"	34.64	137.14	"Japan"	"A18016_Japan_Jomon_2"	"Homo sapiens"	2700	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212656"
"281"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18033_Japan_Edo_10"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212655"
"282"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18032_Japan_Edo_9"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212654"
"283"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18027_Japan_Edo_8"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212652"
"284"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18026_Japan_Edo_7"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212651"
"285"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.71	139.78	"Japan"	"A18025_Japan_Edo_6"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212650"
"286"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Tokyo"	35.713	139.767	"Japan"	"A18024_Japan_Edo_5"	"Homo sapiens"	230	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212649"
"287"	"Eisenhofer2020"	2020	"10.1098/rstb.2019.0578"	"Miyano"	39.12	141.81	"Japan"	"A18015_Japan_Jomon_1"	"Homo sapiens"	2700	"10.1098/rstb.2019.0578"	"bacteria"	"Anaerolineaceae bacterium oral taxon 439"	"dental calculus"	"chromosome"	NA	"SRA"	"raw"	"PRJNA608555"	"SRS6212648"
"288"	"Morozova2020"	2020	"10.1098/rstb.2019.0569"	"St. Dmitry Rostovsky fortress, Rostov-on-Don"	47.23	39.68	"Russia"	"Rostov1639"	"Homo sapiens"	200	"10.1098/rstb.2019.0569"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071778,ERS5071779,ERS5071780,ERS5071772"
"289"	"Morozova2020"	2020	"10.1098/rstb.2019.0569"	"St. Dmitry Rostovsky fortress, Rostov-on-Don"	47.23	39.68	"Russia"	"Rostov2033"	"Homo sapiens"	200	"10.1098/rstb.2019.0570"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071781,ERS5071782,ERS5071783,ERS5071773"
"290"	"Morozova2020"	2020	"10.1098/rstb.2019.0570"	"St. Dmitry Rostovsky fortress, Rostov-on-Don"	47.23	39.68	"Russia"	"Rostov2039"	"Homo sapiens"	200	"10.1098/rstb.2019.0571"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071784,ERS5071785,ERS5071786,ERS5071787,ERS5071774"
"291"	"Morozova2020"	2020	"10.1098/rstb.2019.0568"	"Azov city, Rostov-on-Don"	47.1	39.41	"Russia"	"Azov37"	"Homo sapiens"	500	"10.1098/rstb.2019.0572"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071788,ERS5071789,ERS5071790,ERS5071775"
"292"	"Morozova2020"	2020	"10.1098/rstb.2019.0569"	"GdaÅ„sk ossuaries, Dominican Square"	54.352	16.652	"Poland"	"Gdansk8"	"Homo sapiens"	500	"10.1098/rstb.2019.0573"	"bacteria"	"Yersinia pestis"	"tooth"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071791,ERS5071792,ERS5071793,ERS5071794,ERS5071796"
"293"	"Morozova2020"	2020	"10.1098/rstb.2019.0569"	"GdaÅ„sk ossuaries, Dominican Square"	54.352	16.652	"Poland"	"Rat"	"Rattus rattus"	500	"10.1098/rstb.2019.0574"	"bacteria"	"Yersinia pestis"	"skull"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35426"	"ERS5071795,ERS5071796,ERS5071797,ERS5071770,ERS5071771,ERS5071777"
"294"	"Schuenemann2018b"	2018	"10.1371/journal.pntd.0006447"	"Convent of Santa Isabel, Mexico City"	19.435	-99.141	"Mexico"	"94A"	"Homo sapiens"	300	"10.1371/journal.pntd.0006447"	"bacteria"	"Treponema pallidum"	"bone"	"chromosome"	NA	"ENA"	"raw"	"PRJEB21276"	"ERS2470993"
"295"	"Schuenemann2018b"	2018	"10.1371/journal.pntd.0006447"	"Convent of Santa Isabel, Mexico City"	19.435	-99.141	"Mexico"	"94B"	"Homo sapiens"	300	"10.1371/journal.pntd.0006447"	"bacteria"	"Treponema pallidum"	"bone"	"chromosome"	NA	"ENA"	"raw"	"PRJEB21276"	"ERS2470994"
"296"	"Schuenemann2018b"	2018	"10.1371/journal.pntd.0006447"	"Convent of Santa Isabel, Mexico City"	19.435	-99.141	"Mexico"	"133"	"Homo sapiens"	300	"10.1371/journal.pntd.0006447"	"bacteria"	"Treponema pallidum"	"bone"	"chromosome"	NA	"ENA"	"raw"	"PRJEB21276"	"ERS2470995"
"297"	"Ferrari2020"	2020	"10.1098/rstb.2019.0572"	"Hunterian Museum, Royal College of Surgeons, London"	51.516	-0.116	"United Kingdom"	"RCSHC/P 328"	"Homo sapiens"	200	"10.1098/rstb.2019.0572"	"virus"	"Variola virus"	"tissue"	"chromosome"	NA	"ENA"	"raw"	"PRJEB35140"	"ERS3935826,ERS3935827,ERS3935828,ERS39358269,ERS3935830,ERS3935831"
"298"	"Williams2020"	2020	"10.1128/mra.00850-20"	"Kodiak Island Collection, National Museum of Natural History (Washington D.C.)"	38.891	-77.026	"USA"	"364459"	"Homo sapiens"	100	"10.1128/mra.00850-20Â "	"bacteria"	"Stenotrophomonas maltophilia"	"dental calculus"	"chromosome"	2016	"SRA"	"raw,binned_mag,consensus"	"PRJNA643812"	"SRS6939171"
"299"	"Williams2020"	2020	"10.1128/mra.00850-20"	"Medical Collection, American Museum of Natural History (New York)"	40.781	-73.974	"USA"	"AMNH98137_Q01"	"Homo sapiens"	100	"10.1128/mra.00850-20Â "	"bacteria"	"Acinetobacter baumannii"	"dental calculus"	"chromosome"	2017	"SRA"	"raw,binned_mag,consensus"	"PRJNA643812"	"SRS6939170"
"300"	"Fotakis2020"	2020	"10.1098/rstb.2019.0584"	"Library site, Trondheim"	63.431	10.401	"Norway"	"SK92"	"Homo sapiens"	400	"10.1098/rstb.2019.0584"	"bacteria"	"Mycobacterium leprae"	"dental calculus"	"chromosome"	NA	"ENA"	"raw"	"PRJEB37995"	"ERS5113011"
"301"	"Marciniak2016"	2016	"10.1016/j.cub.2016.10.016"	"Velia"	40.158	15.159	"Italy"	"LV13"	"Homo sapiens"	1800	"10.1016/j.cub.2016.10.016"	"eukaryota"	"Plasmodium falciparum"	"tooth"	"organelle"	NA	"SRA"	"raw"	"PRJNA348634"	"SRS1747845"
"302"	"Marciniak2016"	2016	"10.1016/j.cub.2016.10.016"	"Vagnari"	40.85	16.28	"Italy"	"LG20"	"Homo sapiens"	1700	"10.1016/j.cub.2016.10.016"	"eukaryota"	"Plasmodium falciparum"	"tooth"	"organelle"	NA	"SRA"	"raw"	"PRJNA348634"	"SRS1747846"
"303"	"Gelabert2016"	2016	"10.1073/pnas.1611017113"	"Sant Jaume dâ€™Enveja, Ebro Delta"	40.706	0.721	"Spain"	"CA, CM, POS"	"Homo sapiens"	100	"10.1073/pnas.1611017113"	"eukaryota"	"Plasmodium falciparum"	"blood"	"organelle"	NA	"SRA"	"reference_aligned"	"PRJNA338278"	"SRS1609867"
"304"	"Gelabert2016"	2016	"10.1073/pnas.1611017113"	"Sant Jaume dâ€™Enveja, Ebro Delta"	40.706	0.721	"Spain"	"CA, CM, POS"	"Homo sapiens"	100	"10.1073/pnas.1611017113"	"eukaryota"	"Plasmodium vivax"	"blood"	"organelle"	NA	"SRA"	"reference_aligned"	"PRJNA338278"	"SRS1607662"
"305"	"Taubenberger2005"	2005	"10.1038/nature04230"	"Armed Forces Institute of Pathology, Washington DC"	38.975	-77.031	"USA"	"A/Brevig Mission/1/1918(H1N1)"	"Homo sapiens"	100	"10.1073/pnas.96.4.1651"	"virus"	"Influenza A virus"	"lung tissue"	"chromosome"	NA	"SRA"	"consensus"	NA	"DQ208309.1,DQ208310.1,DQ208311.1,AF116575.1,AY744935.1,AF250356.2,AY130766.1,AF333238.1"
"306"	"Lugli2017"	2017	"10.1186/s40168-016-0221-y"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Intestine (B0621,C1824,C1825,B0625)"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"bacteria"	"Clostridium perfringens"	"digestive tract contents"	"chromosome"	NA	"ENA"	"raw"	"PRJEB11511"	"ERS942272,ERS942281,ERS942282,ERS942276"
"307"	"Lugli2017"	2017	"10.1186/s40168-016-0221-y"	"Hauslabjoch"	46.773	10.837	"Italy"	"Iceman Intestine (B0621,C1824,C1825,B0625)"	"Homo sapiens"	5300	"10.1126/science.aad2545"	"bacteria"	"Pseudomonas veronii"	"digestive tract contents"	"chromosome"	NA	"ENA"	"raw"	"PRJEB11511"	"ERS942272,ERS942281,ERS942282,ERS942276"
"308"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"CaÃ±ada de La virgen"	20.858	-100.928	"Mexico"	"CA_13"	"Homo sapiens"	2500	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288481"
"309"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Tabuco"	20.959	-97.339	"Mexico"	"VE_42"	"Homo sapiens"	3000	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"dental calculus"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288482"
"310"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Toluquilla"	20.883	-99.53	"Mexico"	"TO_2417Q"	"Homo sapiens"	700	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288476"
"311"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Toluquilla"	20.883	-99.53	"Mexico"	"TO_2417J"	"Homo sapiens"	2800	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7326368"
"312"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Toluquilla"	20.883	-99.53	"Mexico"	"TO_333O"	"Homo sapiens"	2600	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"dental calculus"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288477"
"313"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Tepeticpac"	19.348	-98.235	"Mexico"	"TLA_01"	"Homo sapiens"	500	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"dental calculus"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288484"
"314"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Tepeticpac"	19.348	-98.235	"Mexico"	"TLA_22"	"Homo sapiens"	500	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"dental calculus"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288483"
"315"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Hospital Real de San JosÃ© de los Naturales"	19.43	-99.14	"Mexico"	"HSJN_194"	"Homo sapiens"	400	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288487"
"316"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Hospital Real de San JosÃ© de los Naturales"	19.43	-99.14	"Mexico"	"HSJN_240"	"Homo sapiens"	400	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288488"
"317"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Temple of Inmaculate Conception"	19.347	-99.158	"Mexico"	"CO_09"	"Homo sapiens"	200	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288485"
"318"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Temple of Inmaculate Conception"	19.347	-99.158	"Mexico"	"CO_20"	"Homo sapiens"	200	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288486"
"319"	"BravoLopez2020"	2020	"10.1098/rstb.2019.0580"	"Ex College of San Ignacio of Loyola"	20.592	-100.409	"Mexico"	"UAQG"	"Homo sapiens"	300	"10.1098/rstb.2019.0580"	"bacteria"	"Tannerella forsythia"	"tooth"	"chromosome"	NA	"SRA"	"reference_aligned"	"PRJNA660267"	"SRS7288478"
